X,y
"[797, 58.777126, 331.5037, 4.518807616305916, 0.0007662963023563063, 1038.881542431929, 0.39027325815046376, 0, 0, 0, 0, 0, 754, 68.94355, 327.2743, 6.890765492114423, 0.0019332602259852227, 1051.9166107300368, 1.0522917282693074, 0, 1, 1, 0, 0, 62, 54.887943, 338.38312, 11.045690623350378, 0.003555626582751048, 1019.4721031569517, 3.5318659117402573, 0, 1, 1, 3, 1]",3
"[336, 329.20676, 457.1091, 4.638084602725235, 0.0031072363128464286, 1009.2261690927011, 0.6805169999637879, 0, 0, 2, 1, 1, 334, 321.86697, 451.20596, 7.668736402031059, 0.00027312889111591465, 1011.2971658309622, 1.3525142990201584, 0, 0, 2, 1, 1, 331, 321.52457, 460.6437, 11.366492218124705, 0.0023674465379998066, 1057.9904697671063, 1.3710091330477268, 0, 1, 1, 1, 1]",3
"[608, 373.2638, 441.90076, 3.9141378739279693, 0.001551834470607194, 1012.1376955039482, 2.542414677518056, 0, 0, 1, 1, 2, 884, 376.45984, 445.1218, 5.187439428580503, 0.00835594033416387, 1003.6194959935901, 0.5991779760717374, 0, 1, 0, 1, 2, 690, 381.34796, 448.23453, 10.500069554221305, 0.0006029690643331587, 1026.811864943576, 0.376921109432762, 0, 1, 0, 0, 1]",3
"[1016, 315.00668, 291.93372, 5.438242634550667, 0.008325874787103671, 1097.2928829716977, 0.2750402395317397, 0, 2, 1, 0, 1, 305, 315.4827, 283.96884, 7.410068412530632, 0.007841218139673922, 1071.5338414475405, 1.055235551462503, 0, 3, 0, 3, 0, 759, 325.34048, 295.0131, 7.429585829825363, 0.00490668914726089, 1077.9797784203715, 1.0658367986085033, 0, 1, 1, 1, 1]",3
"[100, 89.747116, 353.24976, 1.319973209427267, 0.0022027882914695263, 987.018374103454, 2.0877832717379206, 0, 1, 1, 2, 2, 102, 89.03359, 344.141, 9.20047447020591, 0.0027331908571158747, 1000.0652118621938, 0.8771454729836177, 0, 1, 1, 0, 2, 782, 82.80239, 348.53888, 9.441258222445926, 0.0005722517355585821, 999.9865092285387, 4.01873812657341, 0, 1, 1, 1, 1]",3
"[279, 285.44092, 455.19025, 5.20703822297862, 0.00047234486490532746, 988.8065922727918, 3.236188430788058, 0, 1, 1, 1, 1, 1011, 295.56732, 454.866, 5.2492454312421835, 0.0007854704135091817, 964.6226474730274, 1.9842589207158507, 0, 2, 1, 1, 0, 635, 292.51846, 448.43896, 5.690564540147638, 8.309766266040297e-05, 988.3667663112833, 1.1573337328739424, 0, 3, 2, 1, 0]",3
"[170, 211.10239, 404.48135, 15.138876029813211, 0.0021351818210887386, 863.8550358366339, 5.320302203377146, 0, 2, 1, 1, 0, 961, 199.6565, 374.06375, 21.421505274567068, 0.0009569469357372795, 870.3269043479569, 5.741402104092845, 0, 0, 1, 1, 2, 171, 208.36171, 375.77527, 21.837162972365025, 0.0032880484029606527, 909.2949771722924, 0.5821222956449841, 0, 0, 1, 1, 2]",3
"[169, 212.70757, 341.02054, 4.4655837683372965, 0.0060764638268982485, 974.1303271595197, 0.8145088238468738, 0, 2, 2, 1, 1, 166, 219.38318, 334.77972, 13.562058077543256, 0.009238621624797716, 987.0777106398407, 3.809679489022298, 0, 6, 4, 1, 1, 659, 223.4115, 339.9323, 14.859245679952716, 0.0020427346936360835, 999.9802223218849, 0.6680868354325046, 0, 3, 0, 2, 1]",3
"[996, 288.33383, 282.9311, 4.2245589326906074, 0.0012378785435070983, 1051.6852456715137, 0.9179915063866687, 0, 0, 1, 3, 2, 1069, 297.38333, 281.0701, 5.226944618714933, 0.03675233807759565, 1019.4432138037972, 2.969349260279534, 0, 1, 3, 1, 3, 300, 288.77484, 275.76526, 6.344549501666082, 0.0012195095081682927, 1045.4722234131505, 2.9368467487574357, 0, 0, 2, 1, 1]",0
"[1127, 312.18735, 333.4594, 4.612992165582005, 0.00028260085580145144, 1110.2586714273202, 0.3049598652413643, 0, 1, 1, 0, 0, 873, 316.90527, 328.8019, 4.795989046384653, 0.0034185531654409296, 1103.4849541059543, 1.8294823034591992, 0, 1, 0, 2, 1, 308, 316.34906, 323.82886, 6.569354321754764, 0.00012412415709972535, 1129.8216988078555, 1.312110350130594, 0, 1, 1, 0, 0]",0
"[80, 137.93462, 208.02632, 2.4756592851603805, 0.0016860853548197885, 649.5075638813785, 3.5935136187032324, 0, 2, 2, 2, 2, 77, 135.08469, 201.61708, 5.226472667477505, 0.01695019843527451, 636.5649851923071, 0.45192096511343927, 0, 2, 2, 3, 3, 79, 130.47142, 207.05963, 5.321264475729594, 0.001328691538936999, 643.0065216257372, 4.715033723166901, 0, 1, 1, 2, 2]",3
"[473, 430.86948, 248.96252, 3.365012226899153, 3.403227415565979e-05, 1006.4736197659568, 2.211994258394143, 0, 0, 0, 4, 4, 468, 433.6766, 246.9996, 5.650409330422954, 0.0017231618824172235, 1013.1688654868221, 0.92959839519565, 0, 1, 1, 4, 6, 768, 425.8255, 254.94548, 6.361956905394878, 0.0010899029019658113, 1039.2100672136428, 0.30060345486534235, 0, 3, 0, 4, 1]",3
"[754, 68.94355, 327.2743, 3.5138516824132364, 0.004378551612818804, 1071.4017900649428, 1.2199789063731654, 0, 1, 0, 0, 1, 670, 82.29129, 327.7443, 9.907406628957228, 0.0038556719102459946, 1071.4950193894128, 0.1720297656579366, 0, 2, 0, 0, 2, 1091, 80.9685, 337.9728, 13.17507180108146, 0.002739377560482037, 1051.9186489750173, 0.874470795513357, 0, 3, 1, 0, 2]",3
"[360, 361.80078, 240.55939, 7.511088535478916, 0.003980938581806426, 889.841702971266, 3.019038614013573, 0, 0, 3, 3, 0, 358, 349.66586, 235.58713, 7.678352184097662, 0.0014703655695409434, 876.7646569391873, 1.673989837121917, 0, 2, 2, 3, 1, 353, 364.65704, 230.1229, 8.614474254672817, 0.0016365534355764488, 844.3600590674395, 2.2699829931603714, 0, 2, 1, 3, 0]",3
"[370, 365.875, 321.30963, 7.8830268094563625, 0.0016842071099158473, 1130.0126363864372, 1.729265678270861, 0, 1, 2, 2, 1, 804, 366.47778, 305.05347, 9.947747501093549, 0.0034289754567656816, 1149.5282628249463, 2.4006270640951928, 0, 2, 2, 1, 3, 800, 377.09286, 324.28336, 12.273328457427773, 0.003163460726564038, 1129.950381310114, 0.6742150406879626, 0, 1, 1, 0, 0]",3
"[532, 442.38297, 262.612, 1.274259802737605, 0.005435083926612627, 1000.1356937933738, 0.36601879968670886, 0, 1, 4, 1, 4, 535, 440.54474, 260.52704, 3.601363185991234, 0.004185422234005143, 1012.9867493444227, 2.7755738539030843, 0, 1, 4, 1, 4, 531, 443.252, 258.23462, 4.159137594959893, 0.0010144827860254502, 1000.0526026834843, 1.1847995676317709, 0, 1, 4, 3, 0]",3
"[305, 315.4827, 283.96884, 4.575104732390296, 0.0004310626283469676, 1032.438161124644, 0.7030045861491754, 0, 1, 1, 0, 2, 302, 320.59787, 279.3828, 9.309689368568431, 0.000988879756296579, 1065.0704839683108, 3.8445972397389685, 0, 0, 1, 3, 4, 1016, 315.00668, 291.93372, 10.879441765269684, 5.359401908278105e-05, 1045.4909229575392, 1.4831998980799386, 0, 0, 0, 3, 3]",2
"[994, 116.35974, 172.81883, 19.070465702416666, 0.003883030049988967, 558.6364987273361, 3.049097959934027, 0, 2, 2, 0, 0, 77, 135.08469, 201.61708, 19.35401760001417, 0.012147920448051797, 610.5928528798346, 3.866773395733387, 0, 1, 3, 0, 2, 686, 109.36675, 189.39246, 24.507512875410367, 0.0032217680396243176, 584.611034347266, 0.09249469365576624, 0, 3, 2, 0, 1]",3
"[19, 39.226456, 311.46738, 1.6162977273117223, 0.004629985968593153, 1130.8520503931418, 0.5452234706259445, 0, 2, 1, 1, 4, 918, 31.867441, 310.70483, 7.925577065844768, 0.0001249408149530118, 1090.3122308503355, 2.5963691829638487, 0, 1, 0, 3, 4, 51, 47.524796, 307.1464, 8.25586135888826, 0.0004482639854421211, 1116.2188449887349, 0.038102036848318976, 0, 2, 0, 1, 1]",3
"[164, 213.40195, 369.02014, 8.377192749755077, 1.0126995040327103e-06, 993.5853029126217, 1.5155321283613357, 0, 3, 3, 2, 2, 1042, 225.47043, 357.6347, 10.208425942819131, 0.00023284267000756032, 1039.0274469971187, 1.8553563270130362, 0, 4, 3, 1, 0, 168, 213.77022, 358.3275, 11.691976626936972, 0.012237314018694434, 980.6050238826126, 0.3413007283580799, 0, 3, 3, 0, 0]",3
"[165, 194.63942, 353.30783, 4.304738728535166, 0.005427901499111987, 909.180487287964, 0.4965187115986335, 0, 0, 2, 3, 1, 162, 191.95209, 362.59332, 7.506739571066208, 0.002178065977982202, 896.2448435496033, 0.04145231243048031, 0, 0, 3, 2, 1, 167, 209.6074, 364.25546, 14.638470512090578, 0.0027969923424756016, 922.194347480612, 1.450769151137036, 0, 2, 4, 3, 1]",3
"[1033, 211.63211, 327.28314, 9.47233959584315, 0.09156154114736709, 967.5345712755976, 0.14861054590575318, 0, 2, 2, 3, 1, 722, 206.82687, 313.93332, 12.595351878748188, 0.09455561561134385, 980.6063188856101, 3.4984537780019984, 0, 2, 1, 1, 2, 166, 219.38318, 334.77972, 14.762502297519461, 0.09312110686584996, 967.6609306614313, 0.010071454333380636, 0, 2, 2, 0, 0]",3
"[1114, 273.32767, 402.55463, 2.9726455032866186, 0.001420283187732907, 1175.481424544202, 1.2152567596104844, 0, 0, 1, 1, 2, 900, 275.29083, 412.76804, 8.053764651260366, 0.002792469242650808, 1136.4326017305127, 1.9711784689486869, 0, 0, 1, 1, 2, 272, 268.61853, 397.04135, 9.030831599629048, 0.0028554420653694734, 1123.5726561610204, 1.926335893979309, 0, 0, 0, 0, 0]",3
"[161, 203.57939, 303.30783, 4.037770676443487, 0.0005047740448275717, 974.1410945245437, 2.0198603420285974, 0, 0, 1, 2, 1, 1063, 196.7158, 305.5902, 4.655900190501582, 0.0004723548745140804, 948.0856415985178, 5.161452995618391, 0, 1, 2, 4, 3, 722, 206.82687, 313.93332, 9.198630896555908, 0.0021787515722220263, 986.9537594123544, 3.6150729565421402, 0, 1, 1, 1, 1]",3
"[0, 13.361552, 249.66911, 2.3635745761898224, 0.0005219033878066659, 845.3257640425675, 2.3602646374165333, 0, 3, 1, 2, 0, 960, 15.469472, 258.83685, 7.062071046906971, 0.0004985988089090676, 903.1331498381572, 0.7813280161732601, 0, 2, 0, 1, 3, 1, 27.450607, 254.11836, 13.495449024476358, 0.00021491469645701367, 913.2840737213611, 2.9809567566995656, 0, 0, 1, 1, 0]",3
"[302, 320.59787, 279.3828, 3.165374502975642, 0.0001526986906837391, 1051.8740429534823, 0.7030045861491754, 0, 3, 0, 0, 3, 305, 315.4827, 283.96884, 3.706849684780981, 0.0007105158186333504, 1032.20005882564, 2.4385880674406177, 0, 4, 0, 3, 1, 1016, 315.00668, 291.93372, 10.9737183800152, 0.0011951724660630991, 1058.4289733514136, 1.6583927555098545, 0, 3, 1, 0, 2]",3
"[171, 208.36171, 375.77527, 4.2851531502585125, 0.0024752916987711426, 967.6283305420201, 0.058769455361900924, 0, 1, 1, 2, 4, 164, 213.40195, 369.02014, 7.670081426247112, 0.0005706603146266032, 974.0031357945741, 1.2547890868120612, 0, 1, 0, 2, 1, 172, 224.12427, 378.48737, 11.71234123504113, 0.024547203437240483, 1019.6569939384134, 3.9369085042287706, 0, 2, 2, 3, 3]",3
"[804, 366.47778, 305.05347, 9.584881645346885, 0.006299258159854493, 1116.9496829543136, 2.996815896095408, 0, 3, 2, 1, 4, 364, 389.62503, 297.71832, 16.60586861806696, 0.004765850242192504, 1123.5017540900194, 4.9126206443989275, 0, 1, 1, 1, 1, 937, 384.6554, 285.8404, 16.864742121473316, 0.004274831434521009, 1084.5438890732885, 5.583589499662615, 0, 2, 0, 0, 2]",3
"[844, 384.85593, 262.3344, 12.566433779395002, 0.00011357145701107463, 1032.621136755661, 0.02012428165402458, 0, 3, 2, 0, 1, 354, 378.16046, 247.17488, 12.692995805965978, 0.001534783956487873, 948.2354380824395, 3.568651703503905, 0, 0, 0, 2, 2, 839, 392.4881, 237.91235, 13.267191224451267, 0.0018744605850449791, 922.285232622748, 4.718086646966205, 0, 0, 0, 1, 1]",3
"[653, 77.81169, 315.71243, 7.140058868765494, 0.011819339028892595, 1065.0473548206546, 1.388631780014112, 0, 3, 2, 1, 0, 773, 74.951225, 303.71918, 7.461559399527602, 0.004481635798923189, 1038.9906223392, 2.2572018654339745, 0, 2, 0, 0, 2, 54, 61.043095, 306.04498, 12.52078407666046, 0.032784798255065695, 1084.4355714462708, 3.637164400740161, 0, 0, 1, 1, 0]",3
"[143, 196.50006, 189.6213, 6.9198148097112915, 0.0035734993377266044, 526.1382354858646, 3.6016278030228794, 0, 2, 3, 1, 6, 115, 187.51291, 186.74347, 6.974974687608582, 0.002277158375776911, 519.6592502037744, 1.0531278540408022, 0, 2, 4, 2, 4, 114, 184.11128, 186.78278, 8.9432303951899, 0.0014494992601423728, 513.1621917939898, 4.194720507630596, 0, 2, 4, 2, 4]",3
"[727, 51.863373, 318.51797, 9.613689025163364, 0.0005475276405164098, 1026.087291795085, 4.218771780653616, 0, 0, 1, 1, 0, 54, 61.043095, 306.04498, 10.92532852196969, 0.02963790742668132, 1032.4887698344382, 0.47683695298363493, 0, 2, 0, 1, 3, 887, 53.052353, 324.35852, 11.113803856163543, 0.0001976606603559805, 1019.5630750815836, 1.077179127063823, 0, 0, 2, 0, 2]",3
"[4, 26.6881, 210.42618, 9.156354934834992, 5.308210619414666e-05, 640.7010734574578, 0.8372110926065712, 0, 3, 1, 1, 1, 1284, 31.374573, 213.3155, 9.40365361857988, 0.0010947317789708477, 649.4851562807411, 4.583690364739585, 0, 6, 3, 3, 0, 2, 25.362152, 229.22835, 10.128013256019564, 0.0007699128198167537, 710.9246141993318, 1.0593071562156415, 0, 4, 2, 2, 0]",3
"[1278, 21.721819, 268.95523, 7.845312103720938, 0.0030959042565243955, 1014.6433050113684, 4.691631568549322, 0, 5, 3, 1, 1, 10, 6.8513927, 261.8639, 8.770789879995757, 0.0008521393464190896, 997.170570792221, 0.15885165213225028, 0, 6, 1, 4, 3, 1376, 10.123301, 254.6723, 12.60501482228355, 0.0023749417048714583, 984.6977740367636, 0.9554499565029486, 0, 3, 1, 3, 1]",3
"[1278, 21.721819, 268.95523, 4.732786439545113, 0.0006386666565391663, 996.9076866805362, 2.991751239466755, 0, 5, 1, 2, 2, 12, 26.167126, 272.03958, 8.439450411853656, 0.0013557306886183285, 992.127961107123, 0.14984141412303825, 0, 2, 2, 4, 0, 13, 32.73282, 270.6527, 11.831985089414177, 0.0015480555115930938, 1019.1699768934986, 2.43075365414397, 0, 1, 2, 4, 1]",3
"[1050, 37.379726, 261.39377, 7.679099159095515, 0.010125724061397112, 1043.9972163911355, 2.118138763549521, 0, 1, 2, 3, 2, 13, 32.73282, 270.6527, 7.725742137494777, 0.0009194543722745308, 1011.0613760128172, 3.0105381342819384, 0, 2, 2, 3, 3, 12, 26.167126, 272.03958, 9.410098749782225, 0.0007271295492997654, 999.6842950966766, 0.7296258942610065, 0, 1, 2, 3, 2]",3
"[22, 10.705558, 305.85858, 4.335394787441267, 0.011697336544973402, 1017.3139947107512, 0.47596705678443585, 0, 0, 2, 1, 1, 18, 20.026554, 296.94843, 8.8208507199127, 2.5656370545246165e-05, 983.8063077991767, 3.600865121167506, 0, 2, 2, 0, 0, 1074, 7.0061846, 313.95425, 12.59884857678944, 0.0023915876726522955, 1025.2895257818823, 3.617559710374229, 0, 1, 4, 3, 2]",3
"[22, 10.705558, 305.85858, 6.185271678051563, 0.009450600916717289, 1034.161025654819, 2.816252163077926, 0, 2, 0, 1, 1, 1074, 7.0061846, 313.95425, 10.619352337726232, 0.00014485204439618204, 998.0499172321269, 0.3253404905118673, 0, 1, 2, 1, 0, 18, 20.026554, 296.94843, 16.42804523210827, 0.0022210792577108673, 1009.70523253454, 0.30864590130514435, 0, 4, 0, 2, 2]",3
"[20, 38.938828, 295.12265, 3.365643716222877, 0.0012985711973691472, 1042.0127339607918, 0.4028726578188714, 0, 0, 2, 2, 0, 16, 35.23228, 297.41028, 4.546664000232059, 0.0038213226142336243, 1084.8115389166276, 2.738719995770922, 0, 0, 0, 2, 2, 21, 30.724607, 290.99072, 5.952698529174523, 0.0014575094156202284, 1104.0020508597106, 0.4945512855030204, 0, 0, 1, 2, 3]",3
"[17, 7.458781, 286.19095, 9.776434943002238, 4.77541747463353, 991.3253212567339, 3.2289147338727218, 0, 1, 2, 1, 0, 22, 10.705558, 305.85858, 11.183452494123406, 0.008006250008792737, 1074.3714591203172, 0.3253404905118673, 0, 1, 1, 0, 0, 1375, 17.024923, 287.0174, 14.285900273836342, 0.0018768934141562, 1062.1775060898456, 1.459194654879726, 0, 1, 1, 0, 0]",3
"[28, 30.296793, 341.87354, 1.1871016197454938, 0.002799308138273393, 887.8668297551291, 1.0159511746741305, 0, 1, 2, 3, 2, 27, 39.161285, 336.2027, 11.269332018413612, 0.00014688672480367426, 904.052089735138, 2.1256414789156626, 0, 2, 1, 0, 1, 1345, 33.600872, 353.78165, 13.097790079807092, 0.00208983202775348, 846.6566875228111, 0.256383131964649, 0, 2, 2, 1, 1]",3
"[28, 30.296793, 341.87354, 11.655583037980564, 0.0013739053853176753, 841.5434820881749, 5.6680479706358895, 0, 1, 2, 2, 1, 24, 16.315994, 321.54315, 13.419613777596735, 0.0012693299252493628, 905.0515386477784, 5.526145077843322, 0, 1, 3, 2, 2, 30, 32.784084, 321.22272, 16.514048156818184, 0.0007575850276869134, 877.9065983774983, 4.740905475492994, 0, 1, 4, 2, 1]",3
"[26, 10.167222, 346.24365, 8.139465656856657, 0.00030494374070516583, 811.8621962195607, 5.033625012096221, 0, 3, 2, 3, 2, 1089, 21.148586, 353.20926, 15.05156973031571, 0.00047959346884562937, 832.0906994586899, 4.272994486490903, 0, 3, 0, 2, 1, 28, 30.296793, 341.87354, 15.659610990747188, 0.0023740711661500713, 862.551737396314, 0.11517492961442777, 0, 1, 1, 2, 2]",3
"[60, 66.34605, 302.9993, 4.454093868913731, 0.0019275122746860163, 1058.4064788603664, 2.114692444569597, 0, 1, 1, 1, 1, 58, 71.99088, 297.05576, 4.702627302512542, 3.860561989266209e-05, 1084.1535700384134, 0.9897494145416388, 0, 4, 3, 0, 1, 57, 78.43464, 303.77823, 8.196425621125156, 0.0008087364533425068, 1097.4411650772493, 3.9662658981820504, 0, 2, 2, 0, 0]",1
"[753, 51.282673, 311.9651, 6.45638100336052, 0.0008565089380995206, 1051.9238025194065, 2.4057044502716796, 0, 4, 1, 1, 2, 63, 62.607185, 304.9377, 6.872736453271174, 0.0009805966293197632, 1064.8758802439527, 4.732731400984106, 0, 2, 2, 1, 1, 31, 46.58711, 310.3238, 10.368661277358939, 0.007625480143850116, 1034.9250142628005, 0.735888203318114, 0, 4, 2, 1, 3]",3
"[59, 59.282265, 296.85327, 4.708719988098186, 0.0011350147616639994, 1058.4997104524584, 1.9689002692660038, 0, 1, 0, 3, 2, 23, 48.02161, 299.37674, 6.834268804976617, 0.005324358855930689, 1073.403544600442, 0.4301071806101971, 0, 2, 0, 1, 3, 1065, 52.653603, 287.97678, 9.982434546034463, 0.003769859573577672, 1090.7892159338255, 2.6848142206336574, 0, 0, 1, 2, 3]",2
"[66, 73.44142, 314.4495, 1.1318080039450902, 0.00036572745150020847, 1123.3666559324759, 0.09433737852154822, 0, 2, 3, 1, 4, 1010, 73.43602, 311.31158, 4.224633867236722, 0.0023913192479845247, 1123.0274603409148, 3.0472552750682453, 0, 3, 4, 2, 5, 1102, 83.22653, 311.03696, 11.096222337906806, 0.000700566998905694, 1097.3276901056731, 3.5908524475397403, 0, 4, 2, 3, 3]",3
"[76, 84.604065, 344.99268, 11.2638403702413, 0.00011890726986996114, 1045.4343175734218, 0.6633291460168209, 0, 1, 5, 1, 3, 1183, 67.544136, 341.4213, 12.107954915443221, 0.004122865950708543, 1032.5606725176829, 0.2687974473888428, 0, 0, 2, 1, 1, 73, 76.7116, 363.02585, 12.207431821604631, 0.0017860905012402895, 1000.0191934992883, 1.822999274280044, 0, 0, 2, 2, 0]",3
"[1183, 67.544136, 341.4213, 6.970668673133746, 0.0011829979131445234, 1058.4874965151516, 0.09704104316212381, 0, 3, 2, 0, 1, 70, 66.05019, 330.85532, 8.977854905727018, 0.0037743306161570067, 1071.2970520705514, 3.238633696751917, 0, 3, 4, 0, 1, 67, 76.265076, 326.81372, 10.588232381291496, 0.0002878190307464834, 1084.3289792951668, 1.3391449337450807, 0, 3, 4, 1, 0]",3
"[1249, 52.498295, 412.878, 3.7647654419360994, 0.0009591829227315052, 513.101362393586, 1.1522409647164464, 0, 1, 0, 1, 2, 1240, 48.964565, 401.3788, 14.394406526417471, 0.00036336052893298776, 563.3116971374668, 4.293833618306239, 0, 2, 0, 0, 2, 832, 53.092068, 389.96445, 24.089887427035293, 0.0006283829160932952, 610.5126633318765, 1.9706376105010017, 0, 1, 2, 0, 1]",2
"[1210, 115.85367, 187.54237, 2.5740414612415154, 0.00122605399054454, 876.8606351362936, 0.6864954529375713, 0, 2, 1, 1, 0, 783, 116.84312, 194.905, 9.347766963751535, 0.0001650461460920849, 870.3444790211564, 3.828088106527365, 0, 2, 2, 1, 1, 1236, 127.571754, 180.64442, 14.877625019896419, 0.004422192629738975, 863.8614044145916, 5.400490920075583, 0, 3, 1, 2, 0]",3
"[91, 103.13166, 231.43692, 7.206066693140911, 0.006117672706783983, 961.2019737011934, 0.6765675168373436, 0, 0, 0, 2, 2, 1271, 96.128716, 232.75551, 13.003932693104218, 0.000548773738784647, 941.7155890387081, 3.8181601704271366, 0, 1, 1, 3, 1, 92, 100.00409, 210.53174, 16.095880342917884, 0.005677367794936827, 948.2571013809527, 3.850903759558808, 0, 2, 1, 3, 2]",2
"[104, 111.524826, 262.5445, 5.273089959207157, 0.007598354204198521, 1019.4103333139275, 3.2573127245509355, 0, 1, 4, 2, 1, 100, 115.19278, 274.7806, 7.738496623602715, 0.00029758160414716794, 1013.0831098070571, 0.11572007096114212, 0, 1, 2, 1, 2, 102, 101.90086, 278.9562, 14.93198353031853, 0.003982577915289998, 1045.4812376813397, 0.823977914425389, 0, 1, 4, 1, 4]",1
"[100, 115.19278, 274.7806, 1.3280813508013594, 0.005728688938613391, 1013.0004138338624, 2.652869444588897, 0, 0, 1, 0, 1, 99, 111.7875, 287.51398, 11.915452481040896, 0.006118195325216069, 1032.5597923428386, 0.20482203145855515, 0, 3, 4, 0, 1, 102, 101.90086, 278.9562, 13.634526865033905, 0.0014485294191762255, 1045.531027927207, 1.9446116011246501, 0, 0, 3, 0, 3]",3
"[1107, 122.88336, 288.44034, 6.6873592746164485, 0.0030842658480473295, 980.4280049347726, 1.2695412304457225, 0, 0, 0, 1, 1, 99, 111.7875, 287.51398, 7.203066789077582, 0.0003686488195421833, 987.1285516838932, 2.930971064212255, 0, 2, 1, 2, 1, 105, 111.85934, 297.30157, 7.509194639569079, 0.002470174682633164, 980.6776211891394, 0.21062158937753805, 0, 0, 1, 2, 1]",3
